Id,R/O_final,Country,Entry,Artist,Song,Language,Placing,Year,R/O,Event,name,artists,id,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,analysis_url,duration_ms,time_signature
916,25.0,Sweden,43,Fame,Give Me Your Love,English,5,2003,0.0,0,Give me your love,Fame,2B60fzEh2F9Ds6xFtV8LWd,42,spotify:track:2B60fzEh2F9Ds6xFtV8LWd,0.57,0.91,2,-4.837,1,0.0512,0.0201,0.0,0.0955,0.578,132.032,audio_features,https://api.spotify.com/v1/audio-analysis/2B60fzEh2F9Ds6xFtV8LWd,182320,4
918,0.0,Finland,38,Jari Sillanpää,Takes 2 to Tango,English,0,2004,1.0,SF,Takes 2 to tango,Jari Sillanpää,5zxDXyjuvm6EHOvypeZFEP,20,spotify:track:5zxDXyjuvm6EHOvypeZFEP,0.703,0.858,9,-8.195,0,0.0583,0.00937,0.0,0.409,0.816,137.999,audio_features,https://api.spotify.com/v1/audio-analysis/5zxDXyjuvm6EHOvypeZFEP,181186,4
923,0.0,Andorra,1,Marta Roure,Jugarem a estimar-nos,Catalan,0,2004,6.0,SF,Jugarem a estimarnos,Marta Roure,5nxrtzqlFmsUdMusCQj4mW,0,spotify:track:5nxrtzqlFmsUdMusCQj4mW,0.687,0.911,6,-3.366,1,0.0286,0.122,0.0,0.0615,0.772,131.96,audio_features,https://api.spotify.com/v1/audio-analysis/5nxrtzqlFmsUdMusCQj4mW,179787,4
954,0.0,Austria,42,Global.Kryner,Y así,"English, Spanish",0,2005,1.0,SF,Y'así,Global.Kryner,0KmZ3y3mSEc9DqlVdjJWqr,6,spotify:track:0KmZ3y3mSEc9DqlVdjJWqr,0.679,0.8,7,-5.481,1,0.0553,0.685,0.000488,0.805,0.94,121.446,audio_features,https://api.spotify.com/v1/audio-analysis/0KmZ3y3mSEc9DqlVdjJWqr,180120,4
959,0.0,Monaco,23,Lise Darly,Tout de moi,French,0,2005,6.0,SF,Tout de moi,Lise Darly,0LkAoQZ2ER2KnqN8PXLynf,7,spotify:track:0LkAoQZ2ER2KnqN8PXLynf,0.397,0.325,2,-10.499,1,0.0372,0.945,0.0,0.166,0.443,119.822,audio_features,https://api.spotify.com/v1/audio-analysis/0LkAoQZ2ER2KnqN8PXLynf,182413,4
964,0.0,Belgium,47,Nuno Resende,Le grand soir,French,0,2005,11.0,SF,Le grand soir,Nuno Resende,5ZbT6pB7TvG2BFZ59dRtDs,12,spotify:track:5ZbT6pB7TvG2BFZ59dRtDs,0.351,0.445,3,-7.793,1,0.0309,0.464,0.0,0.149,0.256,79.724,audio_features,https://api.spotify.com/v1/audio-analysis/5ZbT6pB7TvG2BFZ59dRtDs,182320,4
965,0.0,Estonia,11,Suntribe,Let's Get Loud,English,0,2005,12.0,SF,Lets get loud,Suntribe,3JHiig0n7BYHfgetGexOKm,16,spotify:track:3JHiig0n7BYHfgetGexOKm,0.684,0.961,10,-3.878,0,0.0559,0.0132,0.000194,0.433,0.875,116.038,audio_features,https://api.spotify.com/v1/audio-analysis/3JHiig0n7BYHfgetGexOKm,180280,4
969,0.0,Finland,39,Geir Rönning,Why,English,0,2005,16.0,SF,Why,Geir Rönning,5lwx2pOeIjms1DDXJekcTZ,0,spotify:track:5lwx2pOeIjms1DDXJekcTZ,0.583,0.603,8,-6.037,0,0.0583,0.104,0.0,0.22,0.366,75.008,audio_features,https://api.spotify.com/v1/audio-analysis/5lwx2pOeIjms1DDXJekcTZ,182613,4
976,0.0,Slovenia,11,Omar Naber,Stop,Slovene,0,2005,23.0,SF,Stop,Omar Naber,0JRZJwg4lkdlv1CuqGAaFW,0,spotify:track:0JRZJwg4lkdlv1CuqGAaFW,0.563,0.572,3,-6.17,0,0.0246,0.158,0.0,0.128,0.309,143.932,audio_features,https://api.spotify.com/v1/audio-analysis/0JRZJwg4lkdlv1CuqGAaFW,180320,4
994,0.0,Bulgaria,2,Mariana Popova,Let Me Cry,English,0,2006,2.0,SF,Let me cry,Mariana Popova,2pfOxpgOUDd8GFoqRP2zuz,13,spotify:track:2pfOxpgOUDd8GFoqRP2zuz,0.491,0.737,7,-6.129,1,0.0449,0.307,0.0,0.0664,0.416,100.024,audio_features,https://api.spotify.com/v1/audio-analysis/2pfOxpgOUDd8GFoqRP2zuz,255973,4
995,0.0,Slovenia,12,Anžej Dežan,Mr Nobody,English,0,2006,3.0,SF,Mr. nobody,Anžej Dežan,1qs83xsdtjrl8oOw9P2E4b,20,spotify:track:1qs83xsdtjrl8oOw9P2E4b,0.511,0.966,7,-4.061,0,0.0804,0.00246,2.77e-06,0.0847,0.4,137.968,audio_features,https://api.spotify.com/v1/audio-analysis/1qs83xsdtjrl8oOw9P2E4b,182973,4
996,0.0,Andorra,3,Jenny,Sense tu,Catalan,0,2006,4.0,SF,Sense tu,Jenny,0YK7dXCgPdiLzFPeWk6u5A,20,spotify:track:0YK7dXCgPdiLzFPeWk6u5A,0.377,0.748,3,-1.876,0,0.0569,0.592,0.000675,0.0781,0.714,199.601,audio_features,https://api.spotify.com/v1/audio-analysis/0YK7dXCgPdiLzFPeWk6u5A,181653,3
998,0.0,Albania,3,Luiz Ejlli,Zjarr e ftohtë,Albanian,0,2006,6.0,SF,Zjarr e ftohtë,Luis Ejlli,2r9zEvzCP2CWCLQqonVNkf,12,spotify:track:2r9zEvzCP2CWCLQqonVNkf,0.677,0.738,9,-8.245,0,0.0642,0.64,2.4e-06,0.114,0.688,112.003,audio_features,https://api.spotify.com/v1/audio-analysis/2r9zEvzCP2CWCLQqonVNkf,217700,4
999,0.0,Belgium,48,Kate Ryan,Je t'adore,English,0,2006,7.0,SF,Je t'adore -  ,Kate Ryan,1YuXoPqkTQOXpFJtjf5GWd,42,spotify:track:1YuXoPqkTQOXpFJtjf5GWd,0.581,0.836,8,-4.644,0,0.0705,0.0265,0.0,0.446,0.486,135.054,audio_features,https://api.spotify.com/v1/audio-analysis/1YuXoPqkTQOXpFJtjf5GWd,182000,4
1001,0.0,Cyprus,24,Annet Artani,Why Angels Cry,English,0,2006,9.0,SF,Why angels cry,Annet Artani,7vnw0iKxz7zjNFFC66GsfG,11,spotify:track:7vnw0iKxz7zjNFFC66GsfG,0.254,0.356,7,-8.036,1,0.0311,0.731,0.0,0.0973,0.296,57.51,audio_features,https://api.spotify.com/v1/audio-analysis/7vnw0iKxz7zjNFFC66GsfG,180147,4
1013,0.0,Estonia,12,Sandra Oxenryd,Through My Window,English,0,2006,21.0,SF,Through my window,Sandra Oxenryd,2VLFP88L1HB99zAS3PH9aT,19,spotify:track:2VLFP88L1HB99zAS3PH9aT,0.607,0.926,3,-2.835,1,0.0279,0.0105,5.91e-06,0.433,0.74,141.954,audio_features,https://api.spotify.com/v1/audio-analysis/2VLFP88L1HB99zAS3PH9aT,182320,4
1015,0.0,Iceland,19,Silvia Night,Congratulations,English,0,2006,23.0,SF,Congratulations,Silvía Nótt,4jNnUGkfEKwO7v26m3ulfb,0,spotify:track:4jNnUGkfEKwO7v26m3ulfb,0.603,0.859,6,-4.455,0,0.137,0.166,0.0,0.358,0.715,179.938,audio_features,https://api.spotify.com/v1/audio-analysis/4jNnUGkfEKwO7v26m3ulfb,182493,4
1031,0.0,Israel,30,Teapacks,Push the Button,"English, French, Hebrew",0,2007,2.0,SF,Push the button,Teapacks,7bQ8jYLFJ5aNOzi5QYWvep,26,spotify:track:7bQ8jYLFJ5aNOzi5QYWvep,0.419,0.669,4,-7.779,0,0.161,0.489,0.0,0.0782,0.755,145.212,audio_features,https://api.spotify.com/v1/audio-analysis/7bQ8jYLFJ5aNOzi5QYWvep,178987,4
1032,0.0,Cyprus,25,Evridiki,"Comme ci, comme ça",French,0,2007,3.0,SF,Come ci comme ca,Evridiki,2eXl1sMHC1RSgefh32FyRA,27,spotify:track:2eXl1sMHC1RSgefh32FyRA,0.75,0.784,2,-5.169,1,0.0305,0.0793,0.0,0.0901,0.562,129.982,audio_features,https://api.spotify.com/v1/audio-analysis/2eXl1sMHC1RSgefh32FyRA,187760,4
1034,0.0,Iceland,20,Eiríkur Hauksson,Valentine Lost,English,0,2007,5.0,SF,Valentine lost,Eirikur Hauksson,51zD1w17myrBquMq1TRNzy,0,spotify:track:51zD1w17myrBquMq1TRNzy,0.23,0.844,7,-4.636,0,0.0459,0.049,2.29e-06,0.177,0.297,171.815,audio_features,https://api.spotify.com/v1/audio-analysis/51zD1w17myrBquMq1TRNzy,182373,4
1037,0.0,Switzerland,48,DJ BoBo,Vampires Are Alive,English,0,2007,8.0,SF,Vampires are alive,DJ BoBo,6bPrCfem5UCyMsLolj3RzO,0,spotify:track:6bPrCfem5UCyMsLolj3RzO,0.613,0.779,5,-5.676,0,0.0312,0.18,0.0,0.293,0.451,134.028,audio_features,https://api.spotify.com/v1/audio-analysis/6bPrCfem5UCyMsLolj3RzO,183600,4
1039,0.0,Netherlands,48,Edsilia Rombley,On Top of the World,English,0,2007,10.0,SF,On top of the world,Edsilia Rombley,0y2frDpPtKFcP8ZNbS1gmJ,27,spotify:track:0y2frDpPtKFcP8ZNbS1gmJ,0.61,0.708,11,-5.261,0,0.0354,0.154,0.0,0.155,0.608,125.947,audio_features,https://api.spotify.com/v1/audio-analysis/0y2frDpPtKFcP8ZNbS1gmJ,180120,4
1041,0.0,Denmark,36,DQ,Drama Queen,English,0,2007,12.0,SF,Drama queen,DQ,3KSTHtEyClTH0IWUS3A59P,31,spotify:track:3KSTHtEyClTH0IWUS3A59P,0.558,0.885,1,-5.313,0,0.0506,0.0171,0.0,0.291,0.364,138.025,audio_features,https://api.spotify.com/v1/audio-analysis/3KSTHtEyClTH0IWUS3A59P,183560,4
1043,0.0,Poland,12,The Jet Set,Time to Party,English,0,2007,14.0,SF,Time to party,The Jet Set,4Cl5CHwguhfLeDi1lfcnRL,7,spotify:track:4Cl5CHwguhfLeDi1lfcnRL,0.507,0.659,7,-9.575,1,0.317,0.0135,0.0,0.285,0.76,130.026,audio_features,https://api.spotify.com/v1/audio-analysis/4Cl5CHwguhfLeDi1lfcnRL,180715,4
1045,0.0,Czech Republic,1,Kabát,Malá dáma,Czech,0,2007,16.0,SF,Mala dama,Kabát,0nVCQoIiDjnZWXHMRCD2Ko,52,spotify:track:0nVCQoIiDjnZWXHMRCD2Ko,0.616,0.967,4,-2.364,0,0.0393,0.0945,0.0,0.169,0.702,136.015,audio_features,https://api.spotify.com/v1/audio-analysis/0nVCQoIiDjnZWXHMRCD2Ko,204507,4
1048,0.0,Norway,46,Guri Schanke,Ven a bailar conmigo,English[b],0,2007,19.0,SF,Ven a bailar conmigo,Guri Schanke,5bXM19OwYUHrAISrVnYjxi,21,spotify:track:5bXM19OwYUHrAISrVnYjxi,0.513,0.925,4,-4.252,0,0.195,0.158,0.0,0.441,0.83,163.906,audio_features,https://api.spotify.com/v1/audio-analysis/5bXM19OwYUHrAISrVnYjxi,182080,4
1053,0.0,Belgium,49,The KMG's,LovePower,English,0,2007,24.0,SF,Lovepower,The KMG's,56RSLwjb8A47Z9Jk6MjLDZ,13,spotify:track:56RSLwjb8A47Z9Jk6MjLDZ,0.627,0.901,0,-2.758,1,0.0529,0.0689,0.0,0.0974,0.577,129.896,audio_features,https://api.spotify.com/v1/audio-analysis/56RSLwjb8A47Z9Jk6MjLDZ,177400,4
1056,0.0,Austria,43,Eric Papilaya,Get a Life – Get Alive,English,0,2007,27.0,SF,Get a life - get alive,Eric Papilaya,7LdSXT58e3lV2vu2BuY16l,5,spotify:track:7LdSXT58e3lV2vu2BuY16l,0.667,0.624,10,-4.837,1,0.036,0.0153,0.0,0.22,0.785,127.968,audio_features,https://api.spotify.com/v1/audio-analysis/7LdSXT58e3lV2vu2BuY16l,180307,4
1160,0.0,Slovakia,5,Kristína,Horehronie,Slovak,0,2010,4.0,SF1,Horehronie,Kristína,012d7d7oRmXrqrZWtHakom,36,spotify:track:012d7d7oRmXrqrZWtHakom,0.695,0.91,10,-4.778,0,0.0548,0.118,5.97e-06,0.236,0.478,119.985,audio_features,https://api.spotify.com/v1/audio-analysis/012d7d7oRmXrqrZWtHakom,183147,4
1161,0.0,Finland,44,Kuunkuiskaajat,Työlki ellää,Finnish,0,2010,5.0,SF1,Työlki ellää (remix),Kuunkuiskaajat,7FF8ssP17d7A6HxqCIY6o0,0,spotify:track:7FF8ssP17d7A6HxqCIY6o0,0.46,0.838,9,-5.328,0,0.0845,0.687,0.0,0.0913,0.553,115.319,audio_features,https://api.spotify.com/v1/audio-analysis/7FF8ssP17d7A6HxqCIY6o0,186507,4
1167,0.0,Malta,23,Thea Garrett,My Dream,English,0,2010,11.0,SF1,My dream,Thea Garrett,4VdpxZEaML8zA7V8RPoTPk,20,spotify:track:4VdpxZEaML8zA7V8RPoTPk,0.446,0.699,6,-5.24,1,0.038,0.0979,0.0,0.551,0.29,137.926,audio_features,https://api.spotify.com/v1/audio-analysis/4VdpxZEaML8zA7V8RPoTPk,179997,4
1174,0.0,Lithuania,11,InCulto,Eastern European Funk,English,0,2010,1.0,SF2,Eastern european funk,InCulto,2Jd27yo14CFCzLlvROqm6a,25,spotify:track:2Jd27yo14CFCzLlvROqm6a,0.832,0.76,9,-6.558,1,0.0491,0.0328,0.0,0.183,0.932,133.962,audio_features,https://api.spotify.com/v1/audio-analysis/2Jd27yo14CFCzLlvROqm6a,159653,4
1178,0.0,Switzerland,51,Michael von der Heide,Il pleut de l'or,French,0,2010,5.0,SF2,Il pleut de l'or,Michael von der Heide,4E0XKHtQq2kfvva8IRvIz5,20,spotify:track:4E0XKHtQq2kfvva8IRvIz5,0.605,0.778,5,-6.627,0,0.0363,0.0106,9.18e-06,0.312,0.376,127.999,audio_features,https://api.spotify.com/v1/audio-analysis/4E0XKHtQq2kfvva8IRvIz5,178867,4
1179,0.0,Sweden,50,Anna Bergendahl,This Is My Life,English,0,2010,6.0,SF2,This is my life,Anna Bergendahl,5Hdi8Nr6VtgSCHdG7VXcX5,46,spotify:track:5Hdi8Nr6VtgSCHdG7VXcX5,0.543,0.597,0,-4.941,0,0.0291,0.448,0.0,0.28,0.452,83.01,audio_features,https://api.spotify.com/v1/audio-analysis/5Hdi8Nr6VtgSCHdG7VXcX5,181240,4
1182,0.0,Netherlands,51,Sieneke,Ik ben verliefd (Sha-la-lie),Dutch,0,2010,9.0,SF2,Ik ben verliefd (sha - la - lie),Sieneke,4xufzAdw6ChXXzMWsVDz8X,4,spotify:track:4xufzAdw6ChXXzMWsVDz8X,0.62,0.913,1,-2.745,0,0.0519,0.292,0.0,0.0571,0.775,162.114,audio_features,https://api.spotify.com/v1/audio-analysis/4xufzAdw6ChXXzMWsVDz8X,178158,4
1188,0.0,Croatia,18,Feminnem,Lako je sve,Croatian,0,2010,15.0,SF2,Lako je sve,Feminnem,55Dg7jUoRqwoy6X6cV2ft1,19,spotify:track:55Dg7jUoRqwoy6X6cV2ft1,0.493,0.643,3,-5.193,0,0.0365,0.385,0.0,0.149,0.492,76.031,audio_features,https://api.spotify.com/v1/audio-analysis/55Dg7jUoRqwoy6X6cV2ft1,182747,4
1198,0.0,Albania,8,Aurela Gaçe,Feel the Passion,English[j],0,2011,3.0,SF1,Feel the passion,Aurela Gace,0kDPa3jNIb7Bv5js0skSNY,14,spotify:track:0kDPa3jNIb7Bv5js0skSNY,0.439,0.257,8,-9.631,0,0.0425,0.841,1.57e-05,0.109,0.116,74.534,audio_features,https://api.spotify.com/v1/audio-analysis/0kDPa3jNIb7Bv5js0skSNY,235585,3
1207,0.0,San Marino,2,Senit,Stand By,English,0,2011,12.0,SF1,Stand by,Senit,33CHVcH3Sj9KtqOtubbQmX,0,spotify:track:33CHVcH3Sj9KtqOtubbQmX,0.484,0.554,5,-6.088,1,0.0288,0.17,0.0,0.135,0.364,74.958,audio_features,https://api.spotify.com/v1/audio-analysis/33CHVcH3Sj9KtqOtubbQmX,179826,4
1217,0.0,Netherlands,52,3JS,Never Alone,English,0,2011,3.0,SF2,Never alone,3JS,4VMKl6w9MCbe6uRW9RQ3QT,0,spotify:track:4VMKl6w9MCbe6uRW9RQ3QT,0.476,0.83,0,-5.593,1,0.0294,0.00952,0.0,0.325,0.569,97.027,audio_features,https://api.spotify.com/v1/audio-analysis/4VMKl6w9MCbe6uRW9RQ3QT,179412,4
1218,0.0,Belgium,53,Witloof Bay,With Love Baby,English,0,2011,4.0,SF2,With love baby,Witloof Bay,1iSpYnxIYAg8gL7IXVqocP,17,spotify:track:1iSpYnxIYAg8gL7IXVqocP,0.645,0.674,0,-6.939,0,0.401,0.622,0.0,0.2,0.667,176.116,audio_features,https://api.spotify.com/v1/audio-analysis/1iSpYnxIYAg8gL7IXVqocP,178013,4
1231,0.0,Latvia,12,Musiqq,Angel in Disguise,English,0,2011,17.0,SF2,Angel in disguise,Musiqq,0Ks7MhpDyRRpCAC7hVFMna,19,spotify:track:0Ks7MhpDyRRpCAC7hVFMna,0.645,0.781,10,-4.87,1,0.0432,0.0189,0.0,0.0742,0.703,125.062,audio_features,https://api.spotify.com/v1/audio-analysis/0Ks7MhpDyRRpCAC7hVFMna,185267,4
1245,0.0,Switzerland,53,Sinplus,Unbreakable,English,0,2012,7.0,SF1,Unbreakable,Sinplus,0c45ybq5vOP10o20jrN03R,24,spotify:track:0c45ybq5vOP10o20jrN03R,0.493,0.945,2,-2.717,1,0.0432,0.0108,0.0,0.0781,0.5,143.868,audio_features,https://api.spotify.com/v1/audio-analysis/0c45ybq5vOP10o20jrN03R,185640,4
1246,0.0,Belgium,54,Iris,Would You?,English,0,2012,8.0,SF1,Would you,Iris,3RrVs335CJR4qb41ki7QxP,0,spotify:track:3RrVs335CJR4qb41ki7QxP,0.575,0.445,4,-7.375,1,0.0301,0.373,0.0,0.554,0.24,109.082,audio_features,https://api.spotify.com/v1/audio-analysis/3RrVs335CJR4qb41ki7QxP,179946,4
1249,0.0,San Marino,3,Valentina Monetta,The Social Network Song (Oh Oh – Uh – Oh Oh),English[i],0,2012,11.0,SF1,The social network song (oh ohuhoh oh),Valentina Monetta,0Vzs9Npd4fvkRi3utSF2E3,21,spotify:track:0Vzs9Npd4fvkRi3utSF2E3,0.728,0.946,8,-3.973,0,0.0649,0.412,8.06e-06,0.132,0.9,106.36,audio_features,https://api.spotify.com/v1/audio-analysis/0Vzs9Npd4fvkRi3utSF2E3,180000,4
1254,0.0,Austria,45,Trackshittaz,Woki mit deim Popo,Mühlviertlerisch,0,2012,16.0,SF1,Woki mit deim popo,Trackshittaz,1wlchyVk3oSHB6zN9JEuM1,31,spotify:track:1wlchyVk3oSHB6zN9JEuM1,0.869,0.846,0,-2.094,1,0.0402,0.0404,0.0,0.418,0.892,121.009,audio_features,https://api.spotify.com/v1/audio-analysis/1wlchyVk3oSHB6zN9JEuM1,177493,4
1261,0.0,Belarus,9,Litesound,We Are the Heroes,English,0,2012,5.0,SF2,We are the heroes,Litesound,6FbQRKDrpUPkJFtVh4CMzp,0,spotify:track:6FbQRKDrpUPkJFtVh4CMzp,0.519,0.886,1,-3.781,0,0.0427,0.00616,0.0,0.0797,0.521,119.984,audio_features,https://api.spotify.com/v1/audio-analysis/6FbQRKDrpUPkJFtVh4CMzp,181848,4
1262,0.0,Portugal,46,Filipa Sousa,Vida minha,Portuguese,0,2012,6.0,SF2,Vida minha,Filipa Sousa,16qTOiKHa9nlfeUaWyKOHi,4,spotify:track:16qTOiKHa9nlfeUaWyKOHi,0.577,0.849,6,-3.87,1,0.0682,0.754,0.0,0.0984,0.475,107.909,audio_features,https://api.spotify.com/v1/audio-analysis/16qTOiKHa9nlfeUaWyKOHi,176663,4
1264,0.0,Bulgaria,8,Sofi Marinova,Love Unlimited,Bulgarian[a][g][b][i][m][h][n][o][p][q],0,2012,8.0,SF2,Love unlimited,Sofi Marinova,7gz29qHG6NQp1fPPPeJP2g,28,spotify:track:7gz29qHG6NQp1fPPPeJP2g,0.751,0.663,11,-9.337,0,0.137,0.145,2.56e-05,0.361,0.863,130.032,audio_features,https://api.spotify.com/v1/audio-analysis/7gz29qHG6NQp1fPPPeJP2g,205987,4
1265,0.0,Slovenia,18,Eva Boto,Verjamem,Slovene,0,2012,9.0,SF2,Verjamem,Eva Boto,4xg7xdnuoXRD8QPkSzsrc3,16,spotify:track:4xg7xdnuoXRD8QPkSzsrc3,0.428,0.536,5,-6.468,0,0.0297,0.312,0.0,0.0869,0.15,131.941,audio_features,https://api.spotify.com/v1/audio-analysis/4xg7xdnuoXRD8QPkSzsrc3,186560,4
1281,0.0,Austria,46,Natália Kelly,Shine,English,0,2013,1.0,SF1,Shine,Natália Kelly,3Icobfbmy86ImbUVYS12M9,7,spotify:track:3Icobfbmy86ImbUVYS12M9,0.521,0.646,11,-4.744,0,0.0304,0.137,0.0,0.0957,0.381,81.996,audio_features,https://api.spotify.com/v1/audio-analysis/3Icobfbmy86ImbUVYS12M9,179467,4
1283,0.0,Slovenia,19,Hannah,Straight into Love,English,0,2013,3.0,SF1,Straight into love -  2013 - ,Hannah,7nMmrdSajIdGEJYTloT9DU,0,spotify:track:7nMmrdSajIdGEJYTloT9DU,0.606,0.7,11,-4.923,0,0.0366,0.0223,2.08e-06,0.51,0.406,128.024,audio_features,https://api.spotify.com/v1/audio-analysis/7nMmrdSajIdGEJYTloT9DU,181573,4
1284,0.0,Croatia,21,Klapa s Mora,Mižerja,Croatian,0,2013,4.0,SF1,Mizerja,Klapa s Mora,4sIZsqn8aSwT6omfUdu9Ma,0,spotify:track:4sIZsqn8aSwT6omfUdu9Ma,0.284,0.524,6,-8.047,1,0.0363,0.288,0.000276,0.156,0.287,200.25,audio_features,https://api.spotify.com/v1/audio-analysis/4sIZsqn8aSwT6omfUdu9Ma,185467,4
1321,0.0,Latvia,15,Aarzemnieki,Cake to Bake,English[r],0,2014,2.0,SF1,Cake to bake,Aarzemnieki,7b1454Qc5V9D6bQskceo6R,27,spotify:track:7b1454Qc5V9D6bQskceo6R,0.589,0.694,6,-6.532,1,0.072,0.635,0.0,0.132,0.806,197.126,audio_features,https://api.spotify.com/v1/audio-analysis/7b1454Qc5V9D6bQskceo6R,179600,4
1322,0.0,Estonia,20,Tanja,Amazing,English,0,2014,3.0,SF1,Amazing,Tanja,35NPBBuQ1cMDxEChBRuB9D,0,spotify:track:35NPBBuQ1cMDxEChBRuB9D,0.534,0.873,5,-5.684,0,0.0827,0.118,0.0,0.447,0.378,128.026,audio_features,https://api.spotify.com/v1/audio-analysis/35NPBBuQ1cMDxEChBRuB9D,180037,4
1332,0.0,Portugal,47,Suzy,Quero ser tua,Portuguese,0,2014,13.0,SF1,Quero ser tua,Suzy,508BVVNeDCgoI6fFagSrez,32,spotify:track:508BVVNeDCgoI6fFagSrez,0.741,0.92,0,-4.081,1,0.046,0.144,0.00123,0.0917,0.922,130.007,audio_features,https://api.spotify.com/v1/audio-analysis/508BVVNeDCgoI6fFagSrez,181200,4
1339,0.0,Georgia,7,The Shin & Mariko,Three Minutes to Earth,English,0,2014,4.0,SF2,Three minutes to earth -  2014 - ,The Shin and Mariko,1eVJ6Mke1dKBGxFXELqM6Y,0,spotify:track:1eVJ6Mke1dKBGxFXELqM6Y,0.563,0.731,9,-6.438,1,0.0512,0.194,0.0,0.379,0.574,76.088,audio_features,https://api.spotify.com/v1/audio-analysis/1eVJ6Mke1dKBGxFXELqM6Y,180427,4
1357,0.0,Moldova,11,Eduard Romanyuta,I Want Your Love,English,0,2015,1.0,SF1,I want your love,Eduard Romanyuta,6NcwcSoymgNM126a6WwbZX,0,spotify:track:6NcwcSoymgNM126a6WwbZX,0.445,0.812,8,-5.049,1,0.0431,0.0276,0.0,0.148,0.865,206.003,audio_features,https://api.spotify.com/v1/audio-analysis/6NcwcSoymgNM126a6WwbZX,180872,4
1360,0.0,Netherlands,56,Trijntje Oosterhuis,Walk Along,English,0,2015,4.0,SF1,Walk along,Trijntje Oosterhuis,0z3UNXI7HBMpAX7p8xg2pu,21,spotify:track:0z3UNXI7HBMpAX7p8xg2pu,0.487,0.81,6,-3.687,1,0.0423,0.244,0.0108,0.495,0.417,171.785,audio_features,https://api.spotify.com/v1/audio-analysis/0z3UNXI7HBMpAX7p8xg2pu,183027,4
1361,0.0,Finland,49,Pertti Kurikan Nimipäivät,Aina mun pitää,Finnish,0,2015,5.0,SF1,Aina mun pitää,Pertti Kurikan Nimipäivät,6GGTPYGutuiccn4G8Err6e,24,spotify:track:6GGTPYGutuiccn4G8Err6e,0.394,0.847,0,-6.208,1,0.0505,0.00116,0.0,0.364,0.801,97.019,audio_features,https://api.spotify.com/v1/audio-analysis/6GGTPYGutuiccn4G8Err6e,84813,4
1369,0.0,Denmark,44,Anti Social Media,The Way You Are,English,0,2015,13.0,SF1,The way you are,Anti Social Media,37htkyyp1sgcjG0kgd8vJn,0,spotify:track:37htkyyp1sgcjG0kgd8vJn,0.537,0.732,0,-4.047,1,0.0297,0.022,0.0,0.155,0.688,125.012,audio_features,https://api.spotify.com/v1/audio-analysis/37htkyyp1sgcjG0kgd8vJn,185617,4
1377,0.0,Malta,28,Amber,Warrior,English,0,2015,5.0,SF2,Warrior,Amber,1kG3N1BIMus3niKinXFtYX,0,spotify:track:1kG3N1BIMus3niKinXFtYX,0.407,0.796,8,-4.061,1,0.0659,0.0872,5.23e-06,0.234,0.211,76.974,audio_features,https://api.spotify.com/v1/audio-analysis/1kG3N1BIMus3niKinXFtYX,179669,4
1379,0.0,Portugal,48,Leonor Andrade,Há um mar que nos separa,Portuguese,0,2015,7.0,SF2,Há um mar que nos separa -  2015 - ,Leonor Andrade,5hK2qQLU9zniq7EffyFGlL,0,spotify:track:5hK2qQLU9zniq7EffyFGlL,0.521,0.539,1,-9.779,0,0.0288,0.036,1.64e-06,0.169,0.111,111.47,audio_features,https://api.spotify.com/v1/audio-analysis/5hK2qQLU9zniq7EffyFGlL,179950,4
1384,0.0,Iceland,28,Maria Olafs,Unbroken,English,0,2015,12.0,SF2,Unbroken,Maria Olafs,2HNAM0vurI7vKAYHu1Bz2t,31,spotify:track:2HNAM0vurI7vKAYHu1Bz2t,0.271,0.609,8,-7.029,1,0.0462,0.101,3.06e-05,0.297,0.456,194.086,audio_features,https://api.spotify.com/v1/audio-analysis/2HNAM0vurI7vKAYHu1Bz2t,179994,4
1386,0.0,Switzerland,56,Mélanie René,Time to Shine,English,0,2015,14.0,SF2,Time to shine,Mélanie René,6gHVLO8022RixiK0sS1XhK,26,spotify:track:6gHVLO8022RixiK0sS1XhK,0.626,0.603,4,-6.221,0,0.042,0.0817,0.0,0.0973,0.338,139.805,audio_features,https://api.spotify.com/v1/audio-analysis/6gHVLO8022RixiK0sS1XhK,182451,4
1397,0.0,Finland,50,Sandhja,Sing It Away,English,0,2016,1.0,SF1,Sing it away,Sandhja,1oXBMCKtUPI4c2eRHziEMy,29,spotify:track:1oXBMCKtUPI4c2eRHziEMy,0.652,0.898,7,-4.554,0,0.0773,0.00473,0.0269,0.152,0.576,126.027,audio_features,https://api.spotify.com/v1/audio-analysis/1oXBMCKtUPI4c2eRHziEMy,180806,4
1412,0.0,Iceland,29,Greta Salóme,Hear Them Calling,English,0,2016,16.0,SF1,Hear them calling,Greta Salóme,3PwOKrBfCBaybe5VBm9Knu,23,spotify:track:3PwOKrBfCBaybe5VBm9Knu,0.524,0.535,0,-10.807,1,0.0798,0.0404,0.0,0.249,0.249,134.087,audio_features,https://api.spotify.com/v1/audio-analysis/3PwOKrBfCBaybe5VBm9Knu,179105,4
